Target_genes,Score
TMEM101,40.428571000000005
ODAPH,40.428571000000005
LOC105376731,40.428571000000005
KIF1C,40.428571000000005
INCA1,40.428571000000005
IL13RA1,40.428571000000005
ENDOD1,40.428571000000005
DPP10,40.428571000000005
ZNRF3,40.285714
UHRF2,40.285714
PBLD,40.285714
NEURL1,40.285714
KDF1,40.285714
HNRNPH3,40.285714
GLIPR1L2,40.285714
DOCK6,40.285714
CYP2E1,40.285714
ZSCAN20,40.142857
SPIRE2,40.142857
PTH1R,40.142857
MAGEB17,40.142857
KRT7,40.142857
HNF1B,40.142857
EHD2,40.142857
DBN1,40.142857
CABP5,40.142857
C17orf99,40.142857
ALPK3,40.142857
SLC39A6,40.0
SEC23B,40.0
HRNR,40.0
CCR3,40.0
TUT7,39.857143
TLX3,39.857143
RPL37A,39.857143
PRKRIP1,39.857143
PLEKHA7,39.857143
NXF1,39.857143
MYO7A,39.857143
MAP2K6,39.857143
HNRNPA2B1,39.857143
FXYD7,39.857143
FXYD5,39.857143
DISP3,39.857143
CTRB2,39.857143
CT83,39.857143
CLCN3,39.857143
CHCHD3,39.857143
CBX3,39.857143
C1orf216,39.857143
ZNF451,39.714286
ZFHX3,39.714286
YY1AP1,39.714286
TMEM150C,39.714286
RAD54L2,39.714286
PMAIP1,39.714286
NFATC1,39.714286
MPP2,39.714286
KCNAB2,39.714286
H4C15,39.714286
H4C14,39.714286
DAP3,39.714286
CYTH1,39.714286
ATG10,39.714286
VTA1,39.571428999999995
NMBR,39.571428999999995
FZD8,39.571428999999995
CNNM4,39.571428999999995
TAF10,39.428571000000005
SMIM3,39.428571000000005
RRP8,39.428571000000005
RPS6KA5,39.428571000000005
MEX3D,39.428571000000005
ILK,39.428571000000005
CREBBP,39.428571000000005
BAIAP2L1,39.428571000000005
ZMYM4,39.285714
TMEM225,39.285714
PIK3R2,39.285714
LOC389199,39.285714
GPR1,39.285714
FOXO4,39.285714
DRD4,39.285714
CXorf65,39.285714
CRYAA2,39.285714
CRYAA,39.285714
AFAP1,39.285714
USP45,39.142857
NRG2,39.142857
KRT19,39.142857
IL17F,39.142857
FGFR1,39.142857
BSND,39.142857
APOLD1,39.142857
TCOF1,39.0
RINL,39.0
NTF4,39.0
KRT80,39.0
DDX43,39.0
CGB7,39.0
C2orf88,39.0
TAS2R40,38.857143
STX18,38.857143
SH3PXD2B,38.857143
NBEAL1,38.857143
KCNQ5,38.857143
CREBL2,38.857143
C8orf37,38.857143
ARHGAP5,38.857143
WWTR1,38.714286
VWA5B1,38.714286
TPO,38.714286
TMEM191C,38.714286
SEMA4A,38.714286
LCTL,38.714286
GHR,38.714286
EXOSC2,38.714286
ZNF579,38.571428999999995
VSIG4,38.571428999999995
UNKL,38.571428999999995
SYS1,38.571428999999995
SAMM50,38.571428999999995
POU4F1,38.571428999999995
MYO18A,38.571428999999995
KLK7,38.571428999999995
KLK6,38.571428999999995
KCND1,38.571428999999995
HNRNPF,38.571428999999995
ANGPTL7,38.571428999999995
AKIRIN2,38.571428999999995
TMEM9,38.428571000000005
TBL3,38.428571000000005
RPS2,38.428571000000005
RNF151,38.428571000000005
NOXO1,38.428571000000005
LAMTOR4,38.428571000000005
IL36A,38.428571000000005
BRMS1L,38.428571000000005
ACAD9,38.428571000000005
XPC,38.285714
TRIM46,38.285714
SOX21,38.285714
RNF125,38.285714
PDE6A,38.285714
LSM3,38.285714
KRTCAP2,38.285714
JAKMIP3,38.285714
DVL2,38.285714
DUSP12,38.285714
DLG4,38.285714
CHD7,38.285714
ARSL,38.285714
ACADVL,38.285714
ZNF771,38.142857
ZNF48,38.142857
PYROXD1,38.142857
OPN5,38.142857
NECTIN3,38.142857
MPDZ,38.142857
ELP6,38.142857
BCL2L14,38.142857
ZNF519,38.0
VBP1,38.0
SMAD3,38.0
NDRG2,38.0
EDIL3,38.0
CCDC13,38.0
ARHGEF40,38.0
ZNF121,37.857143
SGMS2,37.857143
OOSP2,37.857143
MINDY2,37.857143
EIF2B5,37.857143
CAMTA1,37.857143
WASF1,37.714286
TOMM40,37.714286
STK35,37.714286
SSRP1,37.714286
PPP1R14A,37.714286
P2RX3,37.714286
GIPR,37.714286
CDC40,37.714286
ZNF609,37.571428999999995
ZNF358,37.571428999999995
UBE2R2,37.571428999999995
TIFAB,37.571428999999995
TEX45,37.571428999999995
TC2N,37.571428999999995
PRRT2,37.571428999999995
POLR3A,37.571428999999995
PDPR,37.571428999999995
PAGR1,37.571428999999995
MVP,37.571428999999995
MAZ,37.571428999999995
LRMDA,37.571428999999995
LDHB,37.571428999999995
FAM189A1,37.571428999999995
ELMOD2,37.571428999999995
DCANP1,37.571428999999995
CYP2R1,37.571428999999995
UGT3A2,37.428571000000005
TFEB,37.428571000000005
RELT,37.428571000000005
PGC,37.428571000000005
MAP1LC3B2,37.428571000000005
IL9,37.428571000000005
HECW1,37.428571000000005
GGPS1,37.428571000000005
DST,37.428571000000005
ARID4B,37.428571000000005
ADM,37.428571000000005
SPATA1,37.285714
SC5D,37.285714
PHLDB2,37.285714
MYL6,37.285714
GNG5,37.285714
DARS2,37.285714
CENPL,37.285714
CCL26,37.285714
BCAM,37.285714
ARHGEF11,37.285714
UNC50,37.142857
TPCN1,37.142857
DSEL,37.142857
COA5,37.142857
ACSM1,37.142857
TRAK1,37.0
GUF1,37.0
FGF20,37.0
ZNF705D,36.857143
SHROOM2,36.857143
RIOX1,36.857143
LLGL1,36.857143
LAMB2,36.857143
ANKRD40,36.857143
ABHD17B,36.857143
WDR78,36.714286
TMEM81,36.714286
TMEM200A,36.714286
SCAF8,36.714286
SAMD3,36.714286
PTCRA,36.714286
PPFIBP1,36.714286
OLIG2,36.714286
MYOG,36.714286
MIER1,36.714286
MACROD2,36.714286
CNPY3,36.714286
ANKRD9,36.714286
ADD2,36.714286
ZNF703,36.571428999999995
TUBD1,36.571428999999995
SEL1L3,36.571428999999995
RPS6KB1,36.571428999999995
RPIA,36.571428999999995
MFN2,36.571428999999995
HS3ST1,36.571428999999995
ZG16B,36.428571000000005
ZFP14,36.428571000000005
TSSK4,36.428571000000005
PRSS21,36.428571000000005
PRELID3A,36.428571000000005
CEACAM1,36.428571000000005
CCDC77,36.428571000000005
BMP4,36.428571000000005
ABL1,36.428571000000005
ZNF433,36.285714
ZNF292,36.285714
WDR5,36.285714
TSTD3,36.285714
SMARCAL1,36.285714
ITGAV,36.285714
ANOS1,36.285714
ZNF251,36.142857
ZNF138,36.142857
PRSS3,36.142857
LPGAT1,36.142857
CST3,36.142857
TMEM14C,36.0
SPATA7,36.0
SFRP5,36.0
RAD51D,36.0
PON1,36.0
OR10K2,36.0
NBPF6,36.0
GOLGA6L10,36.0
FOSL2,36.0
FNDC8,36.0
FAM102A,36.0
CPB2,36.0
ATF1,36.0
ZNF500,35.857143
ZNF23,35.857143
YPEL3,35.857143
TCAF1,35.857143
TBX6,35.857143
PRPF4B,35.857143
MYSM1,35.857143
MGAT1,35.857143
MEP1A,35.857143
CITED4,35.857143
ZNF827,35.714286
SSUH2,35.714286
SLX4,35.714286
RPS6KC1,35.714286
RPL12,35.714286
LRSAM1,35.714286
FAM126A,35.714286
C5orf24,35.714286
VWF,35.571428999999995
TRMT1,35.571428999999995
STK11IP,35.571428999999995
SOX2,35.571428999999995
RNF223,35.571428999999995
NACC1,35.571428999999995
MBNL3,35.571428999999995
LYPD5,35.571428999999995
HTR3B,35.571428999999995
HSD17B6,35.571428999999995
CCDC30,35.571428999999995
CALML4,35.571428999999995
NR1D1,35.428571000000005
CEP164,35.428571000000005
BACE1,35.428571000000005
TCTEX1D4,35.285714
SREK1IP1,35.285714
SMO,35.285714
PLK3,35.285714
MYCBPAP,35.285714
MMP9,35.285714
IQCA1,35.285714
DEFB4A,35.285714
DEFB103B,35.285714
DEFB103A,35.285714
CWC27,35.285714
CAPRIN1,35.285714
BTBD19,35.285714
ZNF529,35.142857
VPS28,35.142857
PKM,35.142857
NIBAN2,35.142857
LOC149373,35.142857
LOC102724265,35.142857
HOXB1,35.142857
APBB2,35.142857
ALG10B,35.142857
AKR1E2,35.142857
ZNF416,35.0
ZIK1,35.0
ZBED1,35.0
SNAP29,35.0
PI4KA,35.0
NFIX,35.0
HTRA3,35.0
FBXL2,35.0
DHRSX,35.0
AGA,35.0
ZFP64,34.857143
WDR6,34.857143
TRAF5,34.857143
STAG1,34.857143
RNF130,34.857143
RGPD2,34.857143
RGPD1,34.857143
ANKRD33,34.857143
ACLY,34.857143
SIRT6,34.714286
PERP,34.714286
MAPRE2,34.714286
FOXJ2,34.714286
EDN1,34.714286
CTNNAL1,34.714286
BMT2,34.714286
ANKRD24,34.714286
ALPK2,34.714286
PRNP,34.571428999999995
NR4A2,34.571428999999995
MAP3K3,34.571428999999995
DKK3,34.571428999999995
ZNF263,34.428571000000005
MARCHF7,34.428571000000005
GYG1,34.428571000000005
OR56A5,34.285714
HPR,34.285714
HP,34.285714
CD55,34.285714
UBE3B,34.142857
TIMELESS,34.142857
SNRPD1,34.142857
SLC29A1,34.142857
RIC3,34.142857
MYMX,34.142857
KCTD10,34.142857
DDC,34.142857
TGM7,34.0
STRC,34.0
SLC16A4,34.0
RSPRY1,34.0
PSME3IP1,34.0
OSBP2,34.0
OCIAD2,34.0
HCK,34.0
EXOSC5,34.0
CYP17A1,34.0
BCKDHA,34.0
ARHGAP39,34.0
APBA2,34.0
ZNF362,33.857143
ZMYND8,33.857143
SYNRG,33.857143
PAK2,33.857143
OTOA,33.857143
LOC283710,33.857143
IGSF6,33.857143
GIPC2,33.857143
ENTPD4,33.857143
ARHGAP25,33.857143
TRMT12,33.714286
TPM2,33.714286
STK3,33.714286
SOAT2,33.714286
IGFBP6,33.714286
CFAP20,33.714286
SLC4A11,33.571428999999995
RNF111,33.571428999999995
PRMT2,33.571428999999995
PLEKHA4,33.571428999999995
PCGF2,33.571428999999995
HINFP,33.571428999999995
H3Y1,33.571428999999995
GGCX,33.571428999999995
ADPRH,33.571428999999995
ZFP69B,33.428571000000005
WLS,33.428571000000005
TYK2,33.428571000000005
CRLF2,33.428571000000005
CATSPER3,33.428571000000005
ACTR3,33.428571000000005
ZNF558,33.285714
WDR25,33.285714
WARS1,33.285714
TMEM121B,33.285714
PSMC1,33.285714
PCDHA12,33.285714
PCDHA11,33.285714
MBD3L1,33.285714
MAPRE3,33.285714
LALBA,33.285714
HRH3,33.285714
CORO2B,33.285714
CNN3,33.285714
CLCN5,33.285714
AP1M2,33.285714
USP9X,33.142857
SVOPL,33.142857
RIPOR3,33.142857
PEX3,33.142857
HSFX3,33.142857
GTPBP8,33.142857
GALNT18,33.142857
FBN2,33.142857
EOLA1,33.142857
CDK17,33.142857
CCSAP,33.142857
C11orf91,33.142857
ADAT2,33.142857
RBM22,33.0
KANSL1,33.0
ZNF91,32.857143
TTC21B,32.857143
SACM1L,32.857143
RMI2,32.857143
QSER1,32.857143
PFKFB3,32.857143
PACSIN1,32.857143
LHX5,32.857143
EVL,32.857143
CDH1,32.857143
CCR7,32.857143
TINAGL1,32.714286
PRIM2,32.714286
ITGB6,32.714286
INTS2,32.714286
HIBCH,32.714286
GZMK,32.714286
CFAP221,32.714286
CD58,32.714286
ZRANB2,32.571428999999995
SREBF1,32.571428999999995
SNX8,32.571428999999995
RBM17,32.571428999999995
PGPEP1,32.571428999999995
NUP50,32.571428999999995
NUDCD2,32.571428999999995
MYCN,32.571428999999995
HMMR,32.571428999999995
H4C9,32.571428999999995
H2BC12,32.571428999999995
H2AC12,32.571428999999995
DIRAS1,32.571428999999995
STN1,32.428571000000005
STAU1,32.428571000000005
PRTFDC1,32.428571000000005
PRDM2,32.428571000000005
MCU,32.428571000000005
GTPBP6,32.428571000000005
DENND2C,32.428571000000005
CCL21,32.428571000000005
ZNF169,32.285714
WIPF1,32.285714
TRIM13,32.285714
SLC30A1,32.285714
RSF1,32.285714
RFFL,32.285714
PHYHIP,32.285714
PCDHGC5,32.285714
PCDHGC4,32.285714
PCDHGC3,32.285714
FOXI1,32.285714
CHRNB3,32.285714
AAMDC,32.285714
TMEM204,32.142857
RPS6KA4,32.142857
RDX,32.142857
MCOLN1,32.142857
HYAL4,32.142857
HSD11B1,32.142857
H2BC11,32.142857
H2AC11,32.142857
FANK1,32.142857
DEFB110,32.142857
CLK1,32.142857
ZNF597,32.0
TTC39B,32.0
TBL1XR1,32.0
SLC19A3,32.0
SHTN1,32.0
SH3GL3,32.0
PRTN3,32.0
PAK4,32.0
NAA60,32.0
ELANE,32.0
AKAP13,32.0
ADAM12,32.0
SPRED1,31.857143
RGPD6,31.857143
MTSS2,31.857143
MAP4K4,31.857143
KPNA3,31.857143
IFNA2,31.857143
HACD3,31.857143
FOXL2NB,31.857143
FOXL2,31.857143
ETNK1,31.857143
DPP8,31.857143
DEFB126,31.857143
CBY2,31.857143
ATAD2,31.857143
ADGRG7,31.857143
ACTR3B,31.857143
TRNT1,31.714285999999998
PHIP,31.714285999999998
MAG,31.714285999999998
HAMP,31.714285999999998
DESI2,31.714285999999998
DAZAP1,31.714285999999998
WDR87,31.571429
TMC2,31.571429
TATDN2,31.571429
TAS2R19,31.571429
TAFA5,31.571429
SIPA1L3,31.571429
MORN2,31.571429
HMGA1,31.571429
DHX57,31.571429
CCND3,31.571429
TSG101,31.428571
TMEM189-UBE2V1,31.428571
TMEM189,31.428571
SPDYE6,31.428571
PAFAH2,31.428571
MSH2,31.428571
MRPL48,31.428571
EXPH5,31.428571
ADCK2,31.428571
SNRK,31.285714000000002
KIAA1522,31.285714000000002
DRC1,31.285714000000002
CCDC62,31.285714000000002
ZNF250,31.142857
TANGO6,31.142857
TACC2,31.142857
SULT1A4,31.142857
SULT1A3,31.142857
SLX1B,31.142857
SLX1A,31.142857
MUC19,31.142857
C16orf71,31.142857
BOLA2-SMG1P6,31.142857
BOLA2B,31.142857
BOLA2,31.142857
ANKS3,31.142857
TTC30B,31.0
COL5A1,31.0
BAALC,31.0
ZBTB11,30.857143
TMEM132C,30.857143
POU5F1B,30.857143
PI4K2A,30.857143
OCIAD1,30.857143
MORN4,30.857143
IRS2,30.857143
GUCA2A,30.857143
CCDC83,30.857143
STAMBPL1,30.714285999999998
SDR9C7,30.714285999999998
PREX2,30.714285999999998
PKD1L2,30.714285999999998
NUDT18,30.714285999999998
NFX1,30.714285999999998
KCNIP3,30.714285999999998
CRYBG2,30.714285999999998
CCDC185,30.714285999999998
BTBD9,30.714285999999998
TP53TG5,30.571429
SOX12,30.571429
SCAF4,30.571429
RTN4RL2,30.571429
DUSP8,30.571429
DPEP2,30.571429
ALK,30.571429
RDH12,30.428571
PFKM,30.428571
OR6M1,30.428571
OGDH,30.428571
MAP3K8,30.428571
FGA,30.428571
C6orf62,30.428571
ATP2B4,30.428571
ZNF329,30.285714000000002
XAGE5,30.285714000000002
THAP7,30.285714000000002
TEX13B,30.285714000000002
TCP10L,30.285714000000002
TAS2R1,30.285714000000002
STK24,30.285714000000002
SLC25A36,30.285714000000002
SAP18,30.285714000000002
RNF13,30.285714000000002
RCBTB2,30.285714000000002
PHETA2,30.285714000000002
PARP16,30.285714000000002
OTOP1,30.285714000000002
NDUFA5,30.285714000000002
NAGA,30.285714000000002
MUC7,30.285714000000002
MGST2,30.285714000000002
LHFPL1,30.285714000000002
LAMP2,30.285714000000002
FAM50B,30.285714000000002
CENPP,30.285714000000002
AIG1,30.285714000000002
ACOT1,30.285714000000002
ZNF391,30.142857
RNGTT,30.142857
POU6F1,30.142857
PITRM1,30.142857
NRIP2,30.142857
NELL2,30.142857
MTRNR2L10,30.142857
MINDY1,30.142857
CNMD,30.142857
YIPF4,30.0
SIPA1L2,30.0
PTK7,30.0
GPD2,30.0
GDF7,30.0
EP300,30.0
DYNC2H1,30.0
DTX4,30.0
DCUN1D5,30.0
UBE2Q1,29.857143
SMTNL2,29.857143
PBX1,29.857143
NDUFS7,29.857143
MSRA,29.857143
GDNF,29.857143
ERF,29.857143
CRELD2,29.857143
CPO,29.857143
CHRNB2,29.857143
ALG12,29.857143
ACTR1B,29.857143
TLX1,29.714285999999998
TCF15,29.714285999999998
SOD2,29.714285999999998
SLC35B1,29.714285999999998
SCRN3,29.714285999999998
PAIP2,29.714285999999998
NAT2,29.714285999999998
FAM107B,29.714285999999998
CIR1,29.714285999999998
B4GALT1,29.714285999999998
ACAT2,29.714285999999998
NAGK,29.571429
MYZAP,29.571429
KCNS3,29.571429
ITIH5,29.571429
IER5,29.571429
GCOM1,29.571429
FAXC,29.571429
CETP,29.571429
WDR7,29.428571
VWDE,29.428571
OR5B21,29.428571
OLAH,29.428571
ELOA3B,29.428571
ELOA3,29.428571
SMARCD2,29.285714000000002
S100A6,29.285714000000002
RPL17-C18orf32,29.285714000000002
RPL17,29.285714000000002
MYORG,29.285714000000002
FOXO3,29.285714000000002
CLDN23,29.285714000000002
C9orf24,29.285714000000002
ZDHHC6,29.142857
VTI1A,29.142857
QPCT,29.142857
PPP6R3,29.142857
PCMTD1,29.142857
NUTM2B,29.142857
KIFBP,29.142857
HSH2D,29.142857
ECT2,29.142857
ANKRD33B,29.142857
FBXW7,29.0
EGFL7,29.0
VIPR2,28.857143
TMEM14A,28.857143
CHD5,28.857143
CDH18,28.857143
CALM1,28.857143
ZNF551,28.714285999999998
VRTN,28.714285999999998
TMEM125,28.714285999999998
SPAAR,28.714285999999998
SNPH,28.714285999999998
RIT1,28.714285999999998
PLCE1,28.714285999999998
HRCT1,28.714285999999998
DOCK8,28.714285999999998
TOMM20,28.571429
SUV39H1,28.571429
SNRNP200,28.571429
RCHY1,28.571429
PARP11,28.571429
OXTR,28.571429
MPHOSPH8,28.571429
KRT77,28.571429
KLF15,28.571429
GATA5,28.571429
EPHA7,28.571429
CHRNA2,28.571429
ZNF485,28.428571
TTPAL,28.428571
TRAF3IP1,28.428571
SPANXD,28.428571
SLC25A17,28.428571
MYH14,28.428571
MAGEC2,28.428571
MAD2L2,28.428571
LIMS4,28.428571
LIMS3,28.428571
GRHL3,28.428571
FRMPD3,28.428571
FAM13A,28.428571
EHMT1,28.428571
DUOXA1,28.428571
DUOX1,28.428571
CNTN3,28.428571
CLEC3B,28.428571
CHORDC1,28.428571
CDC14C,28.428571
C19orf48,28.428571
BECN2,28.428571
ARRDC1,28.428571
APH1B,28.428571
ADA,28.428571
ABCF3,28.428571
ZPLD1,28.285714000000002
UBE2W,28.285714000000002
LSM5,28.285714000000002
HNRNPM,28.285714000000002
FOLR1,28.285714000000002
BHLHE23,28.285714000000002
AVL9,28.285714000000002
AKR1B1,28.285714000000002
ACBD5,28.285714000000002
ZNF414,28.142857
ZFP36L1,28.142857
VWA2,28.142857
TBX15,28.142857
SLFN11,28.142857
SLC35F2,28.142857
SLC28A3,28.142857
PTPN13,28.142857
PRAG1,28.142857
PEX11B,28.142857
MRPL30,28.142857
MITD1,28.142857
FZD3,28.142857
FBXO16,28.142857
CSNK1G2,28.142857
SRL,28.0
RRM1,28.0
OR52L1,28.0
KIAA1614,28.0
ARHGAP12,28.0
SNCB,27.857143
SF3A2,27.857143
PLEKHJ1,27.857143
OR8K3,27.857143
EIF4E1B,27.857143
DSCAML1,27.857143
CCDC184,27.857143
C1QA,27.857143
UST,27.714285999999998
TRIM35,27.714285999999998
RAI1,27.714285999999998
PTK2B,27.714285999999998
PPAN-P2RY11,27.714285999999998
PPAN,27.714285999999998
PDGFRA,27.714285999999998
KIF5B,27.714285999999998
DDX58,27.714285999999998
ARIH2,27.714285999999998
ANGPTL6,27.714285999999998
RPS6KB2,27.571429
PTPRCAP,27.571429
LAMB3,27.571429
IDO2,27.571429
CORO1B,27.571429
ARNTL2,27.571429
ARHGEF10,27.571429
ANXA13,27.571429
TNNT2,27.428571
PRSS2,27.428571
PRCP,27.428571
PLIN3,27.428571
ITFG2,27.428571
GET3,27.428571
DUSP5,27.428571
DDIAS,27.428571
ATN1,27.428571
ZSWIM7,27.285714000000002
WDR88,27.285714000000002
TTC19,27.285714000000002
SPRED3,27.285714000000002
RASA4,27.285714000000002
PSMD8,27.285714000000002
OR9Q2,27.285714000000002
MAT1A,27.285714000000002
MAB21L4,27.285714000000002
GGN,27.285714000000002
FAM110D,27.285714000000002
CROCC2,27.285714000000002
RYK,27.142857
OR10A5,27.142857
NDUFB3,27.142857
HUWE1,27.142857
GP2,27.142857
FBXL13,27.142857
FAM126B,27.142857
ELF4,27.142857
DUS2,27.142857
DDX28,27.142857
ARMC10,27.142857
AMMECR1L,27.142857
THAP11,27.0
TGFBR1,27.0
SOWAHC,27.0
PLET1,27.0
PHLPP2,27.0
NXF3,27.0
NUTF2,27.0
CFAP44,27.0
CENPT,27.0
ZNF664-RFLNA,26.857143
ZNF664,26.857143
SNX1,26.857143
SAA1,26.857143
PTGIR,26.857143
KIAA2012,26.857143
GNG8,26.857143
ERGIC2,26.857143
CIAO2A,26.857143
CCDC92,26.857143
CCDC200,26.857143
ZNF641,26.714285999999998
TRIM62,26.714285999999998
SYNPO,26.714285999999998
RPS19BP1,26.714285999999998
OR10H2,26.714285999999998
DMAP1,26.714285999999998
ZC4H2,26.571429
TOE1,26.571429
TNIK,26.571429
TMEM218,26.571429
SERPINB2,26.571429
RNF222,26.571429
RIPPLY2,26.571429
RAB44,26.571429
PPEF2,26.571429
PLTP,26.571429
OR2G6,26.571429
OR2AT4,26.571429
MUTYH,26.571429
MTAP,26.571429
LYRM9,26.571429
EXOC6,26.571429
DNASE1L3,26.571429
CYB5R4,26.571429
CPT1B,26.571429
CLCA4,26.571429
CHKB,26.571429
CDC42EP3,26.571429
ARHGAP36,26.571429
AGBL1,26.571429
SULT2B1,26.428571
SH3GL1,26.428571
PPME1,26.428571
MAGI1,26.428571
GRIFIN,26.428571
GCNT4,26.428571
FRG2,26.428571
FHL2,26.428571
EIF4A2,26.428571
CDC25B,26.428571
C2CD3,26.428571
ZNF337,26.285714000000002
SYTL3,26.285714000000002
SPDYA,26.285714000000002
SMYD2,26.285714000000002
PKD1L3,26.285714000000002
OR7D2,26.285714000000002
LOC388282,26.285714000000002
DHODH,26.285714000000002
DCD,26.285714000000002
CXXC5,26.285714000000002
CTLA4,26.285714000000002
COX5A,26.285714000000002
CDCP2,26.285714000000002
CAVIN2,26.285714000000002
ZSWIM4,26.142857
ZNF468,26.142857
WDR5B,26.142857
TEDC1,26.142857
STT3B,26.142857
SLC7A6OS,26.142857
PRMT7,26.142857
ILDR1,26.142857
IFNB1,26.142857
FRMD7,26.142857
DLG1,26.142857
ZNF606,26.0
LYZL6,26.0
KRT1,26.0
KPNA1,26.0
GAB1,26.0
FRZB,26.0
FBXO3,26.0
ECRG4,26.0
TTC39C,25.857143
RRBP1,25.857143
PGBD4,25.857143
IL25,25.857143
FAM180B,25.857143
FADS2,25.857143
EMC7,25.857143
EFS,25.857143
DICER1,25.857143
DCAKD,25.857143
SIX4,25.714285999999998
RALBP1,25.714285999999998
MS4A2,25.714285999999998
CYP26A1,25.714285999999998
CRACR2B,25.714285999999998
COL9A3,25.714285999999998
CD151,25.714285999999998
ZNF730,25.571429000000002
UNK,25.571429000000002
SMIM13,25.571429000000002
SFXN3,25.571429000000002
RNF38,25.571429000000002
PDZD7,25.571429000000002
MT1F,25.571429000000002
MT1B,25.571429000000002
LDB1,25.571429000000002
H3-3B,25.571429000000002
FAM20B,25.571429000000002
TMEM72,25.428570999999998
MNT,25.428570999999998
LAD1,25.428570999999998
GNAO1,25.428570999999998
FZD5,25.428570999999998
EHBP1,25.428570999999998
DDAH1,25.428570999999998
CCNC,25.428570999999998
CCN1,25.428570999999998
ATOH8,25.428570999999998
ATF3,25.428570999999998
ZNF81,25.285714000000002
TREX1,25.285714000000002
SFXN4,25.285714000000002
PRKCH,25.285714000000002
OSBPL3,25.285714000000002
NEU4,25.285714000000002
IL17RD,25.285714000000002
DELE1,25.285714000000002
ZFPL1,25.142857
XXYLT1,25.142857
XPR1,25.142857
VOPP1,25.142857
THSD7A,25.142857
SLC41A2,25.142857
RASGRP3,25.142857
P3H1,25.142857
NR5A2,25.142857
MMP14,25.142857
ING4,25.142857
FRMD6,25.142857
FCGR2B,25.142857
DNAJC6,25.142857
CDKL4,25.142857
CDCA5,25.142857
C9orf131,25.142857
C1orf50,25.142857
UTRN,25.0
TRAPPC3,25.0
TNFAIP3,25.0
TADA2A,25.0
SPAG9,25.0
RGPD4,25.0
PTDSS1,25.0
PIP4P2,25.0
NIPA1,25.0
MTERF3,25.0
MSI1,25.0
MFSD6,25.0
MAP7D1,25.0
KRT5,25.0
ANXA6,25.0
AFF1,25.0
ACP5,25.0
ACACA,25.0
TMEM223,24.857143
TAF1A,24.857143
SLC36A4,24.857143
SFR1,24.857143
RRP15,24.857143
RRN3,24.857143
NCOA2,24.857143
MARCHF2,24.857143
DOCK5,24.857143
CMTR1,24.857143
CFAP100,24.857143
ATP6V0D1,24.857143
AGRP,24.857143
ACOT7,24.857143
ZNF24,24.714285999999998
STX1A,24.714285999999998
RBM41,24.714285999999998
NUTM2D,24.714285999999998
MAGOHB,24.714285999999998
MAGEA11,24.714285999999998
LAMP1,24.714285999999998
INF2,24.714285999999998
IGFL3,24.714285999999998
HMX1,24.714285999999998
DSTYK,24.714285999999998
CYB5A,24.714285999999998
CDK14,24.714285999999998
CAMSAP3,24.714285999999998
C9orf62,24.714285999999998
BMPR1B,24.714285999999998
AAAS,24.714285999999998
ZSCAN25,24.571429000000002
ZNF776,24.571429000000002
PRSS23,24.571429000000002
PGM5,24.571429000000002
NOCT,24.571429000000002
MYT1L,24.571429000000002
HSPB3,24.571429000000002
DPYS,24.571429000000002
ZNF277,24.428570999999998
WNT11,24.428570999999998
TCF25,24.428570999999998
SPEG,24.428570999999998
RPP21,24.428570999999998
RAB30,24.428570999999998
RAB2A,24.428570999999998
MYL3,24.428570999999998
MTRNR2L1,24.428570999999998
IVNS1ABP,24.428570999999998
HMGCL,24.428570999999998
GPR20,24.428570999999998
DOCK4,24.428570999999998
SLC25A48,24.285714000000002
PTH2R,24.285714000000002
PCBP4,24.285714000000002
KIF26B,24.285714000000002
HMCN1,24.285714000000002
ELOVL7,24.285714000000002
EAPP,24.285714000000002
CYBRD1,24.285714000000002
CXCL14,24.285714000000002
ABHD14B,24.285714000000002
ABHD14A-ACY1,24.285714000000002
ABHD14A,24.285714000000002
WTAP,24.142857
VSIG2,24.142857
TSHZ3,24.142857
TMEM120A,24.142857
SPAG11B,24.142857
SLC7A9,24.142857
SFXN5,24.142857
RIC8B,24.142857
PPIA,24.142857
NRGN,24.142857
NFKBIA,24.142857
HOXC6,24.142857
GNAI1,24.142857
FAM220A,24.142857
CHST12,24.142857
ANKAR,24.142857
ADGRF1,24.142857
ACP3,24.142857
RPL38,24.0
RPL35A,24.0
PARPBP,24.0
NUP37,24.0
LYRM1,24.0
LMLN,24.0
IQCG,24.0
FAR2,24.0
DCUN1D3,24.0
CGB8,24.0
ANKRD63,24.0
YRDC,23.857143
VASH2,23.857143
TLR5,23.857143
SEMA6C,23.857143
RFC5,23.857143
PIGBOS1,23.857143
PIGB,23.857143
LAPTM4A,23.857143
JUND,23.857143
IQCN,23.857143
GLRX2,23.857143
FRMD3,23.857143
FBXO34,23.857143
CAMP,23.857143
C3orf52,23.857143
C1orf122,23.857143
ANKRD26,23.857143
TTC31,23.714285999999998
SNX6,23.714285999999998
MAST3,23.714285999999998
KCNK18,23.714285999999998
IL12RB1,23.714285999999998
GKN1,23.714285999999998
FLACC1,23.714285999999998
ELL,23.714285999999998
CREM,23.714285999999998
CCDC142,23.714285999999998
BRD4,23.714285999999998
ADAMTS1,23.714285999999998
ZNF706,23.571429000000002
VIM,23.571429000000002
TMEM181,23.571429000000002
TEKT2,23.571429000000002
SPATA9,23.571429000000002
RHOBTB3,23.571429000000002
NT5DC1,23.571429000000002
