Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
SEC14L1	212.000000	0	0	0	0	651	401	432	0
HOXD13	212.000000	0	0	0	0	571	493	420	0
HOXD12	212.000000	0	0	0	0	571	493	420	0
HOXD11	212.000000	0	0	0	0	571	493	420	0
GRK5	212.000000	0	0	0	0	591	451	442	0
CAAP1	212.000000	0	0	0	0	570	416	498	0
HOTS	211.857143	0	0	0	0	594	516	373	0
FEZ2	211.857143	0	0	0	0	557	446	480	0
CDK2AP1	211.714286	0	0	0	0	565	511	406	0
MACROH2A1	211.428571	0	0	250	0	529	350	351	0
BHLHE40	211.428571	0	0	0	0	675	353	452	0
ANKRD40CL	211.428571	0	0	0	0	552	501	427	0
PAMR1	211.142857	0	0	0	0	640	419	419	0
PARN	211.000000	0	0	0	0	555	501	421	0
BFAR	211.000000	0	0	0	0	555	501	421	0
TNRC6B	210.857143	0	0	0	0	563	466	447	0
STOM	210.857143	0	0	0	0	597	469	410	0
LDLRAD4	210.857143	0	0	0	0	656	437	383	0
MAML3	210.714286	0	0	0	0	778	462	235	0
KRBA2	210.714286	0	0	0	0	615	437	423	0
APELA	210.714286	0	0	0	0	681	495	299	0
TMEM86A	210.571429	0	0	0	0	515	511	448	0
TSPAN14	210.000000	0	0	0	0	624	441	405	0
C2orf92	209.857143	0	0	0	0	638	446	385	0
NUDT4B	209.714286	0	0	0	0	572	410	486	0
NUDT4	209.714286	0	0	0	0	572	410	486	0
TMEM244	209.571429	0	0	0	0	582	432	453	0
UBQLN4	209.428571	0	0	0	0	592	523	351	0
LAMTOR2	209.428571	0	0	0	0	592	523	351	0
DUSP6	209.428571	0	0	0	0	612	502	352	0
ZNF594	209.285714	0	0	0	0	666	376	423	0
GOLGA6D	209.142857	0	0	0	0	590	420	454	0
ARPC1A	209.142857	0	0	0	0	713	429	322	0
SNAPC3	209.000000	0	154	151	0	429	335	394	0
TRPV3	208.857143	0	0	0	0	564	437	461	0
TBCD	208.857143	0	0	0	0	631	440	391	0
FN3K	208.857143	0	0	0	0	631	440	391	0
SERPINA10	208.714286	0	0	0	0	639	378	444	0
SLC35A5	208.428571	0	0	0	0	533	437	489	0
IRF6	208.428571	0	0	0	0	543	448	468	0
GJA10	208.428571	0	0	0	0	592	371	496	0
ATG3	208.428571	0	0	0	0	533	437	489	0
SLC2A9	207.714286	0	0	0	0	579	424	451	0
ZBTB8OS	207.571429	0	0	0	0	506	443	504	0
RBBP4	207.571429	0	0	0	0	506	443	504	0
TRMT9B	207.428571	0	0	0	0	547	410	495	0
MS4A1	207.428571	0	0	0	0	578	389	485	0
TACO1	207.142857	0	0	0	0	600	455	395	0
SLC2A8	207.142857	0	0	0	0	670	423	357	0
JPH1	207.000000	0	0	0	0	670	473	306	0
MCCC1	206.857143	0	0	0	0	660	448	340	0
STRIP1	206.428571	0	361	185	458	214	227	0	0
NBPF26	206.285714	0	0	0	0	513	437	494	0
NBPF19	206.285714	0	0	0	0	513	437	494	0
NBPF14	206.285714	0	0	0	0	513	437	494	0
PIN4	206.142857	0	0	0	0	529	365	549	0
XRN1	206.000000	0	0	0	0	668	399	375	0
PRAMEF8	206.000000	0	0	0	0	632	422	388	0
PRAMEF7	206.000000	0	0	0	0	632	422	388	0
NR4A3	205.857143	0	0	0	0	727	362	352	0
CMTM2	205.857143	0	0	0	0	687	438	316	0
FBXO38	205.714286	0	235	183	287	293	225	217	0
CRTAP	205.571429	0	0	0	0	770	333	336	0
ZRSR2	205.428571	0	0	0	0	543	444	451	0
ASIC1	205.142857	0	0	0	0	563	377	496	0
ERVH48-1	205.000000	0	0	0	0	657	432	346	0
NEK6	204.857143	0	462	0	0	526	267	179	0
CFAP126	204.857143	0	0	0	0	728	442	264	0
MRGPRD	204.714286	0	0	0	0	730	358	345	0
OR8B3	204.428571	0	0	0	0	565	445	421	0
CYTH2	204.428571	0	0	0	0	629	488	314	0
SLC1A3	203.714286	0	0	0	0	643	450	333	0
CCM2	203.571429	0	0	0	0	579	404	442	0
ZNF106	203.428571	0	0	0	0	635	333	456	0
SNAP23	203.428571	0	0	0	0	635	333	456	0
MAD1L1	203.428571	0	0	0	0	587	480	357	0
MTF2	203.142857	0	155	161	0	490	327	289	0
FXYD6-FXYD2	203.000000	0	0	0	0	525	402	494	0
FXYD6	203.000000	0	0	0	0	525	402	494	0
DDX3X	202.714286	0	0	0	0	555	445	419	0
BCAR3	202.428571	0	132	0	0	503	393	389	0
ATMIN	202.428571	0	0	0	0	568	468	381	0
PLSCR4	202.285714	0	0	0	0	554	426	436	0
L3HYPDH	202.285714	0	0	0	0	567	486	363	0
JKAMP	202.285714	0	0	0	0	567	486	363	0
ZNF57	202.000000	0	0	0	0	593	501	320	0
H3C15	202.000000	0	0	0	0	554	455	405	0
H3C14	202.000000	0	0	0	0	554	455	405	0
H2AC19	202.000000	0	0	0	0	554	455	405	0
H2AC18	202.000000	0	0	0	0	554	455	405	0
CPEB1	202.000000	0	0	0	0	569	463	382	0
CDCA7	201.857143	0	0	0	0	521	461	431	0
SEPTIN5	201.285714	0	0	0	0	702	452	255	0
CPXM2	201.285714	0	0	0	0	647	400	362	0
ARAP3	201.285714	0	0	0	0	596	467	346	0
TOR1A	201.142857	0	558	358	350	142	0	0	0
SPNS2	201.142857	0	0	0	0	574	478	356	0
ZNF148	201.000000	0	0	0	0	624	438	345	0
CMC2	201.000000	0	0	0	0	690	485	232	0
CENPN	201.000000	0	0	0	0	690	485	232	0
SLC17A5	200.714286	0	0	0	0	590	373	442	0
THEM5	200.428571	0	0	0	0	645	425	333	0
MPV17L	200.428571	0	0	0	0	688	295	420	0
PDK1	200.142857	0	0	0	0	553	415	433	0
DIAPH1	200.142857	0	0	0	0	616	380	405	0
SYCE1	200.000000	0	0	0	0	647	424	329	0
MOGAT1	199.857143	0	0	0	0	620	480	299	0
ZNF56	199.571429	0	0	0	0	670	416	311	0
F2RL1	199.428571	0	0	0	0	569	406	421	0
DCAF8L2	199.428571	0	0	0	0	554	475	367	0
ABCC10	199.285714	0	0	0	0	534	340	521	0
CYP1A1	199.142857	0	0	0	0	563	339	492	0
TMEM139	199.000000	0	0	0	0	581	404	408	0
MLEC	199.000000	0	0	0	0	466	457	470	0
CASP2	199.000000	0	0	0	0	581	404	408	0
PRAMEF33	198.857143	0	0	0	0	583	395	414	0
PRAMEF10	198.857143	0	0	0	0	583	395	414	0
ANXA2	198.857143	0	0	0	0	640	365	387	0
BZW2	198.714286	0	0	179	0	578	428	206	0
ANKMY2	198.714286	0	0	179	0	578	428	206	0
BRD7	198.571429	0	0	0	0	530	456	404	0
TRIM64C	198.285714	0	0	0	0	648	415	325	0
PRKAA1	198.285714	0	0	0	0	488	367	533	0
FAM186A	198.285714	0	0	0	0	583	402	403	0
OR6J1	198.142857	0	0	0	0	531	411	445	0
FSCN1	198.142857	0	0	0	0	632	329	426	0
CHD1L	198.142857	0	0	0	0	564	443	380	0
SSU72	198.000000	0	0	0	0	634	368	384	0
RORC	198.000000	0	0	0	0	641	470	275	0
ZNF318	197.857143	0	0	0	0	606	338	441	0
LCN2	197.714286	0	0	0	0	610	364	410	0
VPS11	197.571429	0	0	0	0	572	316	495	0
HYOU1	197.571429	0	0	0	0	572	316	495	0
TVP23B	197.000000	0	0	0	0	630	487	262	0
SPATA13	196.857143	0	0	0	0	564	390	424	0
C2orf80	196.714286	0	0	0	0	492	401	484	0
ST3GAL6	196.142857	0	0	0	0	663	370	340	0
UFL1	196.000000	0	0	0	0	453	393	526	0
ATL3	196.000000	0	0	0	0	627	372	373	0
LIN28A	195.857143	0	0	135	0	514	343	379	0
CTHRC1	195.857143	0	0	0	0	531	433	407	0
NRXN1	195.714286	0	0	0	0	638	479	253	0
OLA1	195.571429	0	0	0	0	553	433	383	0
AUH	195.571429	0	0	0	0	565	370	434	0
UBALD2	195.428571	0	0	0	0	610	422	336	0
LEMD2	195.428571	0	383	250	347	238	150	0	0
EMB	195.428571	0	0	0	0	516	518	334	0
ZNF90	195.285714	0	0	0	0	589	359	419	0
G2E3	195.285714	0	0	0	0	584	414	369	0
MRPL52	195.000000	0	175	0	0	532	322	336	0
STON1-GTF2A1L	194.857143	0	186	0	0	527	332	319	0
NBPF11	194.857143	0	0	0	0	605	463	296	0
NUBP1	194.714286	0	0	0	0	663	407	293	0
GCSAM	194.714286	0	0	0	0	586	425	352	0
MGAT4A	194.571429	0	0	0	0	456	373	533	0
MED26	194.428571	0	0	0	0	585	463	313	0
ZNF22	194.285714	0	0	0	0	478	433	449	0
TMEM39A	194.285714	0	513	361	486	0	0	0	0
POGLUT1	194.285714	0	513	361	486	0	0	0	0
MLN	194.285714	0	0	0	0	543	457	360	0
GRAMD2A	194.285714	0	0	0	0	610	418	332	0
CALD1	194.142857	0	0	226	0	635	299	199	0
PDCL	194.000000	0	0	0	0	484	479	395	0
GALNT8	194.000000	0	0	0	0	407	523	428	0
VSIG10	193.857143	0	0	0	0	482	468	407	0
RNF135	193.714286	0	0	0	0	474	515	367	0
INTS9	193.714286	0	0	0	0	538	418	400	0
HMBOX1	193.714286	0	0	0	0	538	418	400	0
FBXL19	193.285714	0	0	0	189	482	389	293	0
CELF4	193.142857	0	0	0	0	635	378	339	0
CCL19	193.142857	0	0	0	0	656	431	265	0
AKAP7	193.000000	0	0	0	0	539	364	448	0
CCDC124	192.857143	0	400	0	353	240	210	147	0
SLC9A4	192.714286	0	0	0	0	586	431	332	0
LMO7	192.571429	0	0	0	0	632	374	342	0
CRACDL	192.571429	0	0	0	0	595	412	341	0
KCNV2	192.285714	0	0	0	0	584	342	420	0
GRB10	192.142857	0	0	0	0	566	487	292	0
CR1L	192.142857	0	0	0	0	482	429	434	0
NSD1	192.000000	0	0	0	0	503	432	409	0
RNASEH1	191.857143	0	0	0	0	497	411	435	0
HGC6.3	191.571429	0	0	204	0	522	346	269	0
CLEC9A	191.428571	0	0	0	0	509	441	390	0
WDR66	191.000000	0	0	0	0	616	406	315	0
NPHS2	190.857143	0	0	0	0	578	392	366	0
RIN1	190.714286	0	0	0	0	639	424	272	0
NBPF15	190.714286	0	0	0	0	569	450	316	0
H2BC5	190.714286	0	0	0	0	627	288	420	0
H1-4	190.714286	0	0	0	0	627	288	420	0
SDCBP2	190.571429	0	0	0	0	556	391	387	0
HSPG2	190.428571	0	0	0	0	590	420	323	0
CST1	190.428571	0	0	0	0	495	401	437	0
WDFY2	190.285714	0	0	0	0	617	394	321	0
NAF1	190.285714	0	0	0	0	514	352	466	0
BCAT1	190.285714	0	0	0	0	603	471	258	0
PUM2	190.142857	0	0	0	0	561	430	340	0
MBOAT2	190.000000	0	0	0	0	435	306	589	0
ELOVL4	190.000000	0	0	0	0	603	432	295	0
DDX6	189.857143	0	0	0	0	435	467	427	0
SPATA6	189.714286	0	0	0	0	542	404	382	0
SLA2	189.714286	0	0	0	0	533	372	423	0
TBC1D14	189.285714	0	0	0	0	603	347	375	0
WDR31	189.142857	0	0	0	0	599	430	295	0
TNFAIP8L1	189.142857	0	0	0	0	707	400	217	0
BSPRY	189.142857	0	0	0	0	599	430	295	0
CACNG8	189.000000	0	0	0	0	603	430	290	0
TMEM248	188.857143	0	0	0	0	485	400	437	0
PPP1R15A	188.857143	0	0	0	0	579	416	327	0
EOMES	188.857143	0	0	0	0	703	317	302	0
ST18	188.428571	0	0	0	0	585	339	395	0
NMUR1	188.428571	0	0	0	0	431	455	433	0
FBXO10	188.142857	0	0	0	0	565	390	362	0
PANK2	188.000000	0	0	0	0	495	426	395	0
NCBP3	188.000000	0	0	0	0	572	300	444	0
MFHAS1	187.714286	0	0	0	0	584	424	306	0
EPHB4	187.714286	0	0	104	0	464	392	354	0
VWA8	187.571429	0	0	0	0	505	449	359	0
TAF13	187.428571	0	0	0	0	494	378	440	0
SH2D4A	187.428571	0	0	0	0	533	491	288	0
OR7G2	187.428571	0	0	0	0	646	398	268	0
OR7G1	187.428571	0	0	0	0	646	398	268	0
BUB1B	187.428571	0	0	0	0	567	500	245	0
ZNF729	187.285714	0	0	0	0	537	389	385	0
RHBDD2	187.285714	0	0	0	0	585	499	227	0
RUSC2	187.000000	0	0	0	0	611	377	321	0
HECTD4	187.000000	0	0	0	0	490	440	379	0
PLPP5	186.714286	0	0	0	0	525	413	369	0
HEATR5B	186.714286	0	0	157	0	512	337	301	0
GOLGA7B	186.714286	0	0	0	0	369	339	599	0
DGLUCY	186.428571	0	0	0	0	450	473	382	0
MDM1	186.142857	0	0	0	0	565	401	337	0
TCEAL3	186.000000	0	0	0	0	521	361	420	0
RBPMS2	185.857143	0	0	0	0	566	341	394	0
ITGB5	185.571429	0	0	0	0	582	427	290	0
P2RY6	185.285714	0	428	0	0	404	299	166	0
MAPK8IP1	185.000000	0	0	0	0	535	430	330	0
TEX49	184.857143	0	0	0	0	488	350	456	0
SLC35G4	184.857143	0	0	0	0	479	340	475	0
CCNT1	184.857143	0	0	0	0	488	350	456	0
B3GNT2	184.857143	0	0	0	0	575	407	312	0
SDHC	184.714286	0	0	0	0	597	368	328	0
MPZ	184.714286	0	0	0	0	597	368	328	0
LTBP2	184.714286	0	0	0	0	547	393	353	0
DUPD1	184.714286	0	0	0	0	689	284	320	0
AHCY	184.714286	0	0	0	0	587	297	409	0
TPM1	184.142857	0	0	0	0	530	382	377	0
BRF2	184.142857	0	0	0	0	670	389	230	0
IGFL4	184.000000	0	0	0	0	595	398	295	0
C11orf96	184.000000	0	0	0	0	502	325	461	0
MRPL16	183.857143	0	159	0	0	502	345	281	0
RTP3	183.714286	0	0	0	0	578	325	383	0
RMDN2	183.571429	0	0	0	0	573	386	326	0
UBR1	183.428571	0	0	0	0	558	453	273	0
TECRL	183.428571	0	0	0	0	449	393	442	0
MFAP5	183.428571	0	0	0	0	594	409	281	0
KRT82	183.285714	0	0	0	0	541	338	404	0
MAST4	183.142857	0	0	216	0	487	279	300	0
KLKB1	183.142857	0	0	0	0	560	395	327	0
ZFHX2	183.000000	0	0	0	0	709	296	276	0
THTPA	183.000000	0	0	0	0	709	296	276	0
RAP1B	183.000000	0	0	0	0	664	389	228	0
LYPD2	183.000000	0	0	0	0	557	469	255	0
LPAR5	183.000000	0	0	0	0	548	452	281	0
ACRBP	183.000000	0	0	0	0	548	452	281	0
SNRPN	182.857143	0	0	0	0	494	447	339	0
NEB	182.428571	0	0	0	0	514	381	382	0
LIFR	182.428571	0	0	166	0	594	309	208	0
GNG3	182.428571	0	497	0	479	191	110	0	0
CST4	182.428571	0	0	0	0	589	314	374	0
BSCL2	182.428571	0	497	0	479	191	110	0	0
WWC3	182.285714	0	0	0	0	542	403	331	0
POLB	182.285714	0	0	143	0	571	325	237	0
IVL	182.285714	0	0	0	0	512	432	332	0
SARDH	181.857143	0	0	0	0	564	359	350	0
MIER2	181.714286	0	0	0	0	452	359	461	0
JUP	181.714286	0	0	0	0	468	437	367	0
BARD1	181.714286	0	0	0	0	581	468	223	0
PGM2	181.428571	0	0	0	0	453	389	428	0
HPDL	181.428571	0	0	0	0	479	425	366	0
COL26A1	181.428571	0	0	0	0	524	322	424	0
ENTPD5	181.285714	0	0	0	0	587	343	339	0
BBOF1	181.285714	0	0	0	0	587	343	339	0
ZNF157	181.142857	0	110	0	0	485	408	265	0
FBXW11	181.142857	0	0	0	0	539	416	313	0
RBBP9	181.000000	0	0	0	0	547	335	385	0
ELAVL2	181.000000	0	0	0	0	530	455	282	0
CNOT3	181.000000	0	0	0	0	555	361	351	0
SLC43A1	180.857143	0	0	0	0	276	441	549	0
TRIM34	180.714286	0	0	0	0	617	394	254	0
TMCC3	180.714286	0	0	0	0	571	351	343	0
MAPK1IP1L	180.714286	0	0	0	0	539	411	315	0
HYAL1	180.714286	0	0	0	0	448	402	415	0
GNG4	180.714286	0	0	0	0	538	413	314	0
EPSTI1	180.571429	0	0	0	0	466	333	465	0
PPARG	180.428571	0	0	0	0	617	386	260	0
KLF7	180.428571	0	0	0	0	573	381	309	0
FAAH	180.428571	0	0	0	0	582	416	265	0
MTERF1	180.285714	0	0	0	0	520	301	441	0
MDS2	180.142857	0	0	0	0	538	392	331	0
ZNF534	179.857143	0	0	0	0	576	255	428	0
KNCN	179.857143	0	0	0	0	553	283	423	0
TAOK2	179.714286	0	0	0	0	533	366	359	0
MYO7B	179.714286	0	0	0	0	537	412	309	0
IWS1	179.714286	0	0	0	0	537	412	309	0
MED13	179.571429	0	0	0	0	513	306	438	0
YWHAE	179.285714	0	0	0	113	457	357	328	0
SPRED2	179.285714	0	0	0	0	612	354	289	0
SH3D19	179.285714	0	122	0	0	394	328	411	0
INSM1	179.285714	0	0	0	0	566	397	292	0
ZDHHC9	179.000000	0	0	0	0	511	327	415	0
PAX8	179.000000	0	0	0	0	593	439	221	0
LOC100129484	178.857143	0	0	0	0	485	412	355	0
SULT1A1	178.714286	0	0	0	0	502	404	345	0
METTL27	178.714286	0	0	0	0	410	385	456	0
HCAR1	178.714286	0	0	0	0	501	369	381	0
DUX4	178.714286	0	268	0	288	251	258	186	0
CLDN4	178.714286	0	0	0	0	410	385	456	0
CKAP5	178.714286	0	0	0	0	508	400	343	0
CDH2	178.714286	0	0	0	0	532	374	345	0
ST3GAL4	178.428571	0	0	0	0	510	389	350	0
BNIP1	178.285714	0	0	0	0	688	345	215	0
NFE2L3	178.142857	0	0	0	0	482	468	297	0
L1TD1	178.142857	0	0	0	0	485	396	366	0
EEF2	178.142857	0	0	0	0	455	416	376	0
C4orf54	178.000000	0	0	0	0	475	429	342	0
RGS3	177.857143	0	134	0	0	411	413	287	0
AIP	177.857143	0	125	0	0	424	296	400	0
NHSL1	177.714286	0	0	0	0	580	345	319	0
STRA6	177.571429	0	0	0	0	622	305	316	0
NLRP7	177.571429	0	0	0	0	394	447	402	0
NDUFB5	177.571429	0	142	230	128	324	285	134	0
MRPL47	177.571429	0	142	230	128	324	285	134	0
C19orf25	177.571429	0	0	0	0	544	391	308	0
LBH	177.428571	0	0	0	0	531	393	318	0
TMEM154	177.285714	0	0	0	0	459	392	390	0
POLD1	177.285714	0	0	0	0	480	349	412	0
EIF4G3	177.000000	0	0	0	0	519	398	322	0
BAIAP3	176.857143	0	0	0	0	483	401	354	0
TNFSF8	176.714286	0	0	0	0	583	402	252	0
RPRD2	176.714286	0	0	0	0	601	286	350	0
MTUS1	176.714286	0	0	0	0	536	423	278	0
LZTS1	176.714286	0	0	0	0	612	401	224	0
GSTA2	176.714286	0	0	0	0	481	407	349	0
ZNF181	176.571429	0	0	0	0	532	476	228	0
TRIM52	176.571429	0	0	0	0	489	328	419	0
RABL2A	176.571429	0	0	0	0	469	418	349	0
ATP9B	176.571429	0	0	0	0	373	373	490	0
AMBRA1	176.571429	0	0	0	0	530	306	400	0
ZNF483	176.428571	0	0	0	0	499	332	404	0
SPARC	176.428571	0	0	0	0	534	400	301	0
NCOA7	176.428571	0	0	0	0	489	418	328	0
INSYN2B	176.285714	0	0	0	0	535	460	239	0
CENPA	176.285714	0	0	0	0	487	364	383	0
NOSTRIN	176.142857	0	0	0	0	588	370	275	0
RAB6B	175.857143	0	0	0	0	608	378	245	0
TMEM41B	175.714286	0	0	0	0	443	403	384	0
LRPAP1	175.428571	0	0	0	0	516	246	466	0
CDC37L1	175.428571	0	0	0	0	579	355	294	0
MESP2	175.142857	0	0	0	0	459	350	417	0
CARHSP1	175.142857	0	172	0	0	398	428	228	0
MYBL2	174.857143	0	0	0	0	513	363	348	0
DEFB107B	174.857143	0	0	0	0	478	359	387	0
DEFB107A	174.857143	0	0	0	0	478	359	387	0
RAB7A	174.714286	0	119	150	128	360	227	239	0
GNPTAB	174.714286	0	0	0	0	592	378	253	0
UGT2B15	174.571429	0	0	0	0	516	357	349	0
TMEM198	174.285714	0	0	0	0	566	330	324	0
MUC3A	174.285714	0	146	0	198	362	235	279	0
HS3ST3B1	174.285714	0	0	0	0	587	347	286	0
GTF2I	174.285714	0	0	0	0	457	364	399	0
CHPF	174.285714	0	0	0	0	566	330	324	0
PACSIN2	174.142857	0	179	0	0	467	322	251	0
ABCG8	174.142857	0	0	0	0	585	318	316	0
ABCG5	174.142857	0	0	0	0	585	318	316	0
SMS	174.000000	0	116	0	0	476	426	200	0
EIF4E3	174.000000	0	0	0	0	706	396	116	0
DEFB131B	174.000000	0	0	0	0	553	397	268	0
ADRB3	174.000000	0	0	0	0	549	385	284	0
OR2W3	173.714286	0	0	0	0	476	430	310	0
MMP2	173.714286	0	0	0	0	527	370	319	0
FXYD3	173.714286	0	0	0	0	557	351	308	0
TACSTD2	173.571429	0	0	0	0	458	388	369	0
MRPS23	173.571429	0	0	0	0	464	325	426	0
OAZ3	173.428571	0	0	0	0	507	329	378	0
HNRNPA3	173.428571	0	0	0	0	514	400	300	0
GNAL	173.428571	0	0	0	0	530	404	280	0
CHMP1B	173.428571	0	0	0	0	530	404	280	0
TNRC18	173.285714	0	0	0	0	485	373	355	0
PRR18	173.142857	0	0	0	0	541	301	370	0
IQCF2	173.142857	0	0	0	0	443	409	360	0
TMEM247	173.000000	0	0	0	0	493	394	324	0
SLC12A9	172.857143	0	0	0	0	464	392	354	0
PSRC1	172.857143	0	0	0	0	482	389	339	0
PRR14L	172.857143	0	0	0	0	528	268	414	0
MUC21	172.857143	0	0	0	0	448	323	439	0
GSN	172.857143	0	0	0	0	487	311	412	0
DEPDC5	172.857143	0	0	0	0	528	268	414	0
ATP8B3	172.857143	0	0	0	0	575	258	377	0
SLC25A12	172.714286	0	0	0	0	503	299	407	0
RXFP3	172.714286	0	0	0	0	508	390	311	0
ROR2	172.714286	0	0	0	0	524	413	272	0
ITCH	172.571429	0	0	0	0	507	422	279	0
STEAP3	172.428571	0	0	123	0	524	281	279	0
REM1	172.428571	0	0	0	0	434	381	392	0
LGALS4	172.428571	0	0	0	0	485	394	328	0
DEFB124	172.428571	0	0	0	0	434	381	392	0
CUBN	172.428571	0	0	0	0	580	362	265	0
RASSF2	172.000000	0	0	0	0	616	332	256	0
PET117	172.000000	0	0	0	0	563	403	238	0
KAT14	172.000000	0	0	0	0	563	403	238	0
TMEM108	171.857143	0	0	0	0	494	410	299	0
SLC25A18	171.857143	0	0	0	0	432	375	396	0
RPL11	171.714286	0	0	0	0	596	282	324	0
KLHDC8A	171.571429	0	0	0	0	600	336	265	0
GJA1	171.428571	0	0	0	0	507	433	260	0
TBRG4	171.285714	0	0	0	0	448	341	410	0
FZR1	171.285714	0	0	0	0	464	408	327	0
ACSM1	171.285714	0	0	0	0	676	313	210	0
ACSL5	171.285714	0	0	0	0	522	401	276	0
PLXNA2	171.142857	0	0	0	0	564	375	259	0
NCOA5	171.142857	0	0	0	0	460	462	276	0
CEP41	171.142857	0	0	0	0	483	369	346	0
TMEM50A	171.000000	0	0	0	0	450	359	388	0
SPATA22	171.000000	0	0	0	0	444	412	341	0
RSRP1	171.000000	0	0	0	0	450	359	388	0
NPSR1	171.000000	0	0	0	0	576	262	359	0
MICAL2	171.000000	0	0	0	0	590	361	246	0
ASPA	171.000000	0	0	0	0	444	412	341	0
TMEM229B	170.857143	0	0	0	0	590	293	313	0
PLEKHH1	170.857143	0	0	0	0	590	293	313	0
ZNF484	170.714286	0	395	390	410	0	0	0	0
ZNF343	170.714286	0	0	0	0	362	454	379	0
UBTD1	170.714286	0	0	0	0	467	358	370	0
SKA3	170.714286	0	0	0	0	578	358	259	0
MRPL57	170.714286	0	0	0	0	578	358	259	0
MMS19	170.714286	0	0	0	0	467	358	370	0
PNISR	170.428571	0	0	0	0	446	417	330	0
EVA1B	170.428571	0	0	0	0	482	303	408	0
ULK1	170.142857	0	0	0	0	583	331	277	0
RHD	170.142857	0	0	0	0	444	427	320	0
RANGAP1	170.142857	0	172	0	0	374	330	315	0
PLEKHB2	170.142857	0	0	0	0	490	316	385	0
ZNF608	170.000000	0	165	0	0	424	243	358	0
SLC7A7	170.000000	0	0	0	0	532	322	336	0
SAR1B	170.000000	0	0	0	0	451	442	297	0
OVOL2	170.000000	0	0	0	0	475	390	325	0
INPP5B	170.000000	0	0	0	0	450	362	378	0
ZNF28	169.857143	0	0	0	0	478	347	364	0
NGEF	169.857143	0	0	0	0	501	400	288	0
BEND3	169.571429	0	0	0	0	448	390	349	0
TMPRSS6	169.428571	0	0	0	0	549	391	246	0
C8orf86	169.428571	0	0	0	0	564	303	319	0
ZNF552	169.285714	0	0	0	0	543	278	364	0
PUS7	169.142857	0	0	0	0	527	411	246	0
NFKB2	169.142857	0	0	0	0	462	359	363	0
MAP1LC3B	169.142857	0	441	0	306	209	139	89	0
LRRC74A	169.142857	0	0	0	0	510	344	330	0
FBXO31	169.142857	0	441	0	306	209	139	89	0
SSX5	169.000000	0	0	0	0	543	298	342	0
MX1	169.000000	0	0	0	0	442	310	431	0
FRAT2	169.000000	0	0	0	0	475	387	321	0
SEMA4F	168.857143	0	0	0	0	533	278	371	0
M1AP	168.857143	0	0	0	0	533	278	371	0
CMIP	168.857143	0	0	0	0	464	370	348	0
CYB5R2	168.714286	0	0	0	0	516	349	316	0
TSACC	168.571429	0	0	0	0	437	353	390	0
SYBU	168.571429	0	0	0	0	496	295	389	0
MAP3K19	168.571429	0	0	0	0	519	281	380	0
INO80C	168.571429	0	0	0	0	366	421	393	0
CCT3	168.571429	0	0	0	0	437	353	390	0
TJP3	168.428571	0	0	0	0	513	338	328	0
SUN1	168.428571	0	0	0	0	422	386	371	0
BCKDK	168.285714	0	0	0	0	536	342	300	0
TMX2	168.142857	0	0	0	0	511	275	391	0
TLR3	168.142857	0	0	0	0	492	376	309	0
MED19	168.142857	0	0	0	0	511	275	391	0
KDM2B	168.000000	0	0	0	0	452	433	291	0
ZNF428	167.857143	0	0	0	0	438	339	398	0
SRRM5	167.857143	0	0	0	0	438	339	398	0
IL19	167.857143	0	0	0	0	633	358	184	0
IL10	167.857143	0	0	0	0	633	358	184	0
GABBR1	167.857143	0	0	0	0	503	473	199	0
B3GNT4	167.857143	0	0	0	0	396	309	470	0
C12orf45	167.714286	0	0	0	0	572	363	239	0
AZIN1	167.714286	0	0	0	0	457	333	384	0
LINGO1	167.571429	0	0	0	0	530	373	270	0
EDDM3B	167.571429	0	0	0	0	527	319	327	0
ZBED9	167.142857	0	0	197	0	406	376	191	0
RAB3GAP1	167.142857	0	0	0	0	423	393	354	0
TMEM132A	167.000000	0	0	0	0	523	340	306	0
MTHFD1L	167.000000	0	0	0	0	565	389	215	0
HEG1	167.000000	0	0	0	0	489	423	257	0
ZC3HAV1	166.857143	0	0	0	0	519	376	273	0
FNDC5	166.857143	0	0	0	0	555	396	217	0
APOBEC3F	166.857143	0	0	0	0	445	400	323	0
YAP1	166.714286	0	0	0	0	687	247	233	0
KANK4	166.571429	0	0	0	0	404	390	372	0
FOS	166.428571	0	0	0	0	469	347	349	0
NASP	166.285714	0	0	0	0	425	407	332	0
ZER1	166.142857	0	0	0	0	466	363	334	0
TBC1D13	166.142857	0	0	0	0	466	363	334	0
PNKD	166.142857	0	0	0	0	496	386	281	0
GPER1	166.000000	0	0	0	0	501	346	315	0
CACNA1S	165.714286	0	0	0	0	466	396	298	0
ASCL5	165.714286	0	0	0	0	466	396	298	0
FGF18	165.571429	0	0	0	0	566	323	270	0
DIABLO	165.571429	0	0	0	0	623	340	196	0
CPA5	165.428571	0	0	0	0	515	370	273	0
CEP63	165.428571	0	0	0	0	482	375	301	0
ANAPC13	165.428571	0	0	0	0	482	375	301	0
SPATA2	165.285714	0	0	0	0	471	298	388	0
SLC26A2	165.285714	0	0	0	0	545	343	269	0
KIF26A	165.142857	0	0	0	0	534	427	195	0
